Site,Room,Strata,Photo No,Image,Type,Assocnoeg,Box,GridE,GridN,Orientation,DepBeg,DepEnd,Date,CDRH: Date,Photographer,Feature No,Signi Art No,Other No,"CDRH: Human Remains 
(y/n)",Subject,CDRH: Subject Category 1,CDRH: Subject Category 2,CDRH: Subject Category 3,Comments,Storage Location,Data Entry,CDRH: Image Quality Notes,CDRH: Notes
LA 8846,096W,,04522,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,N,,Feature-floor,Artifact-ceramic,,in situ vessel,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04523,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,N,,Feature-floor,Artifact-ceramic,,in situ vessel,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04524,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,?,,Artifact-lithic,Artifact-bone,,bone; slab covering pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04525,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,?,,Artifact-lithic,Artifact-bone,,bone; slab covering pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04526,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,?,,Artifact-lithic,Artifact-bone,,bone; slab covering pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04527,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,N,,Artifact-ceramic,,,pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04528,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,N,,Artifact-ceramic,,,pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04529,slide,,no,PA012,,,Southeast,,,0810973,19730810,Peter George,,,,N,,Artifact-ceramic,,,pot,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04530,slide,,no,PA012,,,East,,,0810973,19730810,Peter George,,,,N,,Artifact-ceramic,,,pot interior,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04531,slide,,no,PA012,,,North,,,0814973,19730814,Peter George,,,,N,,Feature-wall,Feature-floor,,floor; north kiva arc,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04532,slide,,no,PA012,,,North,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,floor; hearth; deflector,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04533,slide,,no,PA012,,,South,,,0708974,19740708,Peter George,,,,N,,Feature-wall,Feature-floor,,t-doorway,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04534,slide,,no,PA012,,,South,,,0708974,19740708,Peter George,,,,N,,Feature-wall,Feature-floor,,t-doorway,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04535,slide,,no,PA012,,,East,,,0708974,19740708,Peter George,,,,N,,Feature-wall,,,"t-doorway, east side interior",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04536,slide,,no,PA012,,,South,,,0708974,19740708,Peter George,,,,N,,Feature-wall,Feature-floor,,t-doorway,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04537,slide,,no,PA012,,,South,,,0708974,19740708,Peter George,,,,N,,Feature-wall,,,room/site context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04538,slide,,no,PA012,,,South,,,0708974,19740708,Peter George,,,,N,,Feature-wall,Feature-floor,,floor; deflector; south kiva arc,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04539,slide,,no,PA012,,,East,,,0708974,19740708,Peter George,,,,N,,Feature-wall,,,"t-doorway, overhead",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04540,slide,,no,PA012,,,East,,,0708974,19740708,Peter George,,,,N,,Feature-wall,,,"t-doorway, overhead",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04541,slide,,no,PA012,,,Northeast,,,0709974,19740709,Peter George,,,,N,,Feature-wall,,,"t-doorway, overhead",Salmon Curation Office,N Espinosa,,Photo board not fully visible
LA 8846,096W,,04542,slide,,no,PA012,,,Northeast,,,0709974,19740709,Peter George,,,,N,,Feature-wall,,,"t-doorway, overhead",Salmon Curation Office,N Espinosa,,Photo board not fully visible
LA 8846,096B,,04543,slide,,no,PA012,,,East,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,east wall,Salmon Curation Office,N Espinosa,,Photo board not fully visible
LA 8846,096B,,04544,slide,,no,PA012,,,Northeast,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,east wall,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096B,,04545,slide,,no,PA012,,,East,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,east wall,Salmon Curation Office,N Espinosa,,
LA 8846,096B,,04546,slide,,no,PA012,,,North,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,trench profile - also part of 102A midden,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096B,,04547,slide,,no,PA012,,,North,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,trench - also part of 102A midden,Salmon Curation Office,N Espinosa,,
LA 8846,096B,,04548,slide,,no,PA012,,,North,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,trench - also part of 102A midden,Salmon Curation Office,N Espinosa,,
LA 8846,096B,,04549,slide,,no,PA012,,,West,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,west wall,Salmon Curation Office,N Espinosa,,
LA 8846,096B,,04550,slide,,no,PA012,,,West,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,room/site context,Salmon Curation Office,N Espinosa,,
LA 8846,096B,,04551,slide,,no,PA012,,,South,,,0815974,19740815,Peter George,,,,N,,Feature-wall,,,room/site context; t-doorway,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04552,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,floor/room context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04553,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,floor/room context,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04554,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, north half",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04555,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, center section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04556,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, south section; hearth; deflector",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04557,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, northeast section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04558,slide,,no,PA012,,,North,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-wall,Feature-floor,,floor; north kiva arc,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04559,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,Feature-wall,,floor/room context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04560,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,Feature-wall,,floor/room context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04561,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,floor/room context,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04562,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,floor/room context,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04563,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,Feature-wall,,"floor, south end",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04564,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, scenter section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04565,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, east section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04566,slide,,no,PA012,,,South,6.0,6.0,0717978,19780717,Peter George,,,,N,,Feature-floor,,,"floor, west section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04567,slide,,no,PA012,47-48E,02N,North,6.06,6.06,0718978,19780718,Peter George,,,,N,,Feature-floor,,,slab cover,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04568,slide,,no,PA012,47-48E,02N,North,6.06,6.06,0718978,19780718,Peter George,,,,N,,Feature-floor,,,plaster covered depression,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04569,slide,,no,PA012,47-48E,02N,South,6.06,6.06,0718978,19780718,Peter George,,,,N,,Feature-floor,,,slab cover,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04570,slide,,no,PA012,49E,03-04N,North,5.87,5.87,0803978,19780803,Peter George,,,,N,,Feature-floor,Feature-wall,,"floor/room context, northeast section",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04571,slide,,no,PA012,49E,03-04N,East,5.87,5.87,0803978,19780803,Peter George,,,,N,,Feature-floor,,,hearth at northeast pilaster,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04572,slide,,no,PA012,49E,03-04N,East,5.87,5.87,0803978,19780803,Peter George,,,,N,,Feature-floor,,,"hearth at northeast pilaster, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04573,slide,,no,PA012,047E,03-04N,Southwest,5.87,5.87,0809978,19780809,Peter George,,,,N,,Feature-floor,Feature-wall,,room context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04574,slide,,no,PA012,047E,00-01N,Southwest,6.58,6.58,0809978,19780809,Peter George,,,,N,,Feature-floor,,,pits under wall,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04575,slide,,no,PA012,047E,00-01N,Southwest,6.58,6.58,0809978,19780809,Peter George,,,,N,,Feature-floor,,,"pits under wall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04576,slide,,no,PA012,047E,00-01N,Southeast,6.58,6.58,0809978,19780809,Peter George,,,,N,,Feature-floor,,,"pits under wall, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04577,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,"floor, south half",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04578,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-wall,,,t-doorway; south kiva arc,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04579,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-wall,Feature-floor,,"floor, south half",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04580,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,floor/room context,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04581,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,floor/room context,Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04582,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,floor overview,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04583,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,"floor, southwest section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04584,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, southwest section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04585,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, east section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04586,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, center section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04587,slide,,no,PA012,,,South,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, north section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04588,slide,,no,PA012,,,Northwest,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,floor overview,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04589,slide,,no,PA012,,,North,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,Feature-wall,,"floor, north section",Salmon Curation Office,N Espinosa,,
LA 8846,096W,,04590,slide,,no,PA012,,,North,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, north section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04591,slide,,no,PA012,,,Northwest,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, west section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04592,slide,,no,PA012,,,Northwest,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, southwest section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,096W,,04593,slide,,no,PA012,,,Northwest,6.09,6.09,0817978,19780817,Peter George,,,,N,,Feature-floor,,,"floor, southeast section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A-B,,04594,slide,,no,PA012,53-55E,06N,South,,,0713973,19730713,Peter George,,,,N,,Stratigraphy ,,,soil profile at partition juction,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04603,slide,,no,PA012,,,West,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04604,slide,,no,PA012,,,West,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04605,slide,,no,PA012,,,Southwest,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04606,slide,,no,PA012,,,West,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04607,slide,,no,PA012,,,West,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04608,slide,,no,PA012,,,East,,,0814973,19730814,Peter George,,,,N,,Feature-floor,,,stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097A,,04630,slide,,no,PA012,,,South,,,0712974,19740712,Peter George,,,,N,,Wall,,,top of door to Rm 100,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A,,04632,slide,,no,PA012,,,South,,,0712974,19740712,Peter George,,,,N,,Wall,,,top of stairs,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A,,04633,slide,,no,PA012,,,South,,,0712974,19740712,Peter George,,,,N,,Wall,,,wall above stairs,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A,,04634,slide,,no,PA012,,,South,,,0715974,19740715,Peter George,,,,N,,Feature-floor,,,top of stairs,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A,,04637,slide,,no,PA012,,,South,,,0725974,19740725,Peter George,,,,N,,Wall,,,"top of door to Rm 100, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097A,,04638,slide,,no,PA012,,,South,,,0725974,19740725,Peter George,,,,N,,Wall,,,"top of door to Rm 100, detail",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04652,slide,,no,PA012,,,North,,,0702975,19750702,Peter George,,,,N,,Feature-floor,,,pit with fill,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04653,slide,,no,PA012,53E,09N,North,5.12,5.12,0702975,19750702,Peter George,,,,N,,Feature-floor,,,grid placement,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04662,slide,,no,PA012,,,West,,,0714975,19750714,Peter George,,,,N,,Floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04663,slide,,no,PA012,,,West,,,0714975,19750714,Peter George,,,,N,,Floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04664,slide,,no,PA012,,,West,,,0714975,19750714,Peter George,,,,N,,Floor,,,floor overview; stairs,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04665,slide,,no,PA012,,,West,,,0714975,19750714,Peter George,,,,N,,Floor,,,"floor overview, west end",Salmon Curation Office,N Espinosa,Over-exposed,
LA 8846,097W,,04666,slide,,no,PA012,,,West,,,0714975,19750714,Peter George,,,,N,,Floor,,,"floor overview, center section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04667,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,Wall,,"floor overview, east end; stairs",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04668,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,,,"floor overview, east end; stairs",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04669,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,Wall,,"floor overview, east end; stairs",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04670,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,Wall,,"floor overview, east end; stairs",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04671,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,Wall,,"floor overview, east end; stairs",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04672,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Wall,,,"floor overview, east end; stairs; east wall",Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04673,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,,,"floor overview, east end",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04674,slide,,no,PA012,,,East,,,0714975,19750714,Peter George,,,,N,,Floor,,,"floor overview, center section",Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04675,slide,,no,PA012,53E,09N,East,5.12,5.12,0702975,19750702,Peter George,,,,N,,Floor,,,floor with grid placement,Salmon Curation Office,N Espinosa,,
LA 8846,097W,,04676,slide,,no,PA012,,,North,,,0723975,19750723,Peter George,,,,N,,Feature-floor,Feature-wall,,wood barrier at mealing bin,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04677,slide,,no,PA012,,,South,,,0720977,19770720,Peter George,,,,N,,Artifact-ornament,,,bead,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04678,slide,,no,PA012,,,West,,,0720977,19770720,Peter George,,,,N,,Artifact-ceramic,,,sherd,Salmon Curation Office,N Espinosa,,Photo board not included
LA 8846,097W,,04679,slide,,no,PA012,,,West,,,0720977,19770720,Peter George,,,,N,,Artifact-ceramic,,,sherds,Salmon Curation Office,N Espinosa,,Photo board not included
